"		i would like to cancel my wake up call for everyday at 05:15 am { reminder_list: 644525, user_id: 1966259, task_name: wakeup, offset: 0, api_name: exotel }",F,F,T,F,F,F,F,F,F
if i book ola with your app... can i use wallet money for payment?,F,F,F,F,F,T,F,F,F
"ok bye day mam ., nice to tc",F,F,F,F,F,F,F,T,F
sir i cannot get my payment on haptik,F,F,F,F,F,F,F,T,F
resto in kandivali east with drinks,T,F,F,F,F,F,F,F,F
Can u place McD order for me in kopar khairane sector 4 navi mumbai,T,F,F,F,F,F,F,F,F
around,F,F,F,F,T,F,F,F,F
thanks sneha,F,F,F,F,F,F,F,T,F
Remind me of booking train ticket on 27 September at 5 pm,F,F,T,F,F,F,F,F,F
near by famous places to see.. with 5km ..malls etc,F,F,F,F,T,F,F,F,F
Set alarm for today not tomorrow,F,F,T,F,F,F,F,F,F
stop,F,F,T,F,F,F,F,F,F
More options please. Early morning flight for Kolkata to Delhi and evening flight for return,F,F,F,F,F,T,F,F,F
Whn will it reach jaipur,F,F,F,F,F,T,F,F,F
train no is 12439,F,F,F,F,F,T,F,F,F
2nd is quite better,F,F,F,F,F,F,F,F,F
bbc,F,F,F,T,F,F,F,F,F
wake me up at 21:40 today,F,F,T,F,F,F,F,F,F
stop wakeup calls,F,F,T,F,F,F,F,F,F
i have no time,F,F,F,F,F,F,F,T,F
kuthe ahes,F,F,F,F,F,F,F,F,F
Can u tell me d availability f 3tier ac f west coast frm calicut on 20th to erode?,F,F,F,F,F,T,F,F,F
remindem me to study after half an hour,F,F,T,F,F,F,F,F,F
is he a mbbs??,F,F,F,F,F,F,F,T,F
what?!,F,F,F,F,F,F,F,T,F
Can you please find LG MAGNA H502F LCD with cash on delivery,F,F,F,F,F,F,F,F,T
man this is again for 3rd,F,F,F,F,F,T,F,F,F
laos,F,F,F,F,F,T,F,F,F
Memory card 16GB,F,F,F,F,F,F,F,F,T
Can i get the train name of 22656,F,F,F,F,F,T,F,F,F
plz tell me dear how i set monthly reminder,F,F,T,F,F,F,F,F,F
sure hoping for good services from you guyz,F,F,F,F,F,F,F,T,F
for dth,F,F,F,F,F,F,T,F,F
can you check the cheapest flight tomorrow for delhi from kolkata,F,F,F,F,F,T,F,F,F
nhi ap nhi vo,F,F,F,F,F,F,F,T,F
kool tq,F,F,F,F,F,F,F,T,F
sarojni nagar,T,F,F,F,T,T,F,F,F
"thanks madam,also please mail me this ticket my mail i'd is amitefl.yadav5@gmail.com",F,F,F,T,F,T,F,F,F
Coffee culture,T,F,F,F,F,F,F,F,F
i got this,F,F,F,F,F,F,F,T,F
Indigo ticket flight delhi to lkk,F,F,F,F,F,T,F,F,F
please check my pnr status,F,F,F,F,F,T,F,F,F
I need the specifications of the iphone 6 128 gb,F,F,F,F,F,F,F,F,T
which movies to be release on 10th and 17th march ...both hollywood and bollywood,F,F,F,T,F,F,F,F,F
train ticket,F,F,F,F,F,T,F,F,F
i am looking for carpet labour,F,T,F,F,F,F,F,F,F
I want to know the release date of the movie ae dil hai mushkil,F,F,F,T,F,F,F,F,F
what are the offers going on?,T,T,F,T,F,T,T,F,F
"		i would like to cancel my medicine reminder for sat, 04 march at 01:15 pm { reminder_list: 704244, user_id: 1981625, task_name: medicine, offset: 0, api_name: exotel }",F,F,T,F,F,F,F,F,F
How do i book?and what is the ticket price?,F,F,F,T,F,F,F,F,F
"i wanted to fly from bom to ccu on 26 april ,show me the best price pls..with great discounts or casbacks",F,F,F,F,F,T,F,F,F
"hello,2mrrw after noon at 1'o clock z thr any train from bnglr to tmkr.?",F,F,F,F,F,T,F,F,F
pn mane order karta nathi awadatu,T,F,F,F,F,F,F,F,F
on 19 march and 20 march meeting with doctor at 8pm,F,F,T,F,F,F,F,F,F
nammmu u have to arrange money as soon as possible n clear everything,F,F,F,F,F,F,F,F,T
Is it direct flight,F,F,F,F,F,T,F,F,F
not at night,F,F,F,F,F,F,F,T,F
sneha 😚,F,F,F,F,F,F,F,T,F
Bombay central arrival,F,F,F,F,F,T,F,F,F
"		i would like to cancel my wake up call for sat, 04 march at 07:35 am { reminder_list: 701817, user_id: 1937293, task_name: wakeup, offset: 0, api_name: exotel }",F,F,T,F,F,F,F,F,F
do you have any discount,F,F,F,T,F,T,T,F,F
is there any coupons or cashback on electricity bill?,F,F,F,F,F,F,T,F,F
haven't recieved the order yet,T,F,F,F,F,F,F,F,F
yaa sure,F,F,F,F,F,F,F,T,F
Can I get gas cylinder,F,T,F,F,F,F,F,F,F
Bag milka bhag Bollywood movie,F,F,F,T,F,F,F,F,F
Disable all alarms,F,F,T,F,F,F,F,F,F
I want pair ring for couples,F,F,F,F,F,F,F,F,T
north indian or south indian prefetably,T,F,F,F,F,F,F,F,F
i want flight within rs 1500,F,F,F,F,F,T,F,F,F
Hey is there any flight from Chandigarh to Jabalpur on 22nd of September ?,F,F,F,F,F,T,F,F,F
"dear ms. sharma: you are confirmed on flight sg 857 dated 06-mar-17 departing at 9:25 am from bengaluru to kolkata. your pnr is tf9l2e. to choose from an expanded menu and to get discounted rates, please pre-book your meal through ""manage my booking"" at https://goo.gl/jpnuz9.  you can also select spicemax seats that offer extra legroom, complimentary meal and much more, as well as select other useful add-on products and services to enhance your travel experience. we look forward to welcoming you on board.",T,F,F,F,F,F,F,F,F
near the beach,F,F,F,F,T,F,F,F,F
would you help in this,F,F,F,F,F,F,F,T,F
please show me trains from jp to ujn for sleeper (sl) on 03-03-2017.,F,F,F,F,F,T,F,F,F
sure 👍,F,F,F,F,F,F,F,T,F
yes one more thing if u can do,F,F,F,F,F,F,F,T,F
ANY ROOM ON RANCHI OR MURI...SAFE HOTEL OR ROOM OR APARTMENT OR RESORT,F,F,F,F,F,T,F,F,F
wch movie is screening in ashoka theator,F,F,F,T,F,F,F,F,F
hiiii shreya,F,F,F,F,F,F,F,T,F
who am i talking to???,F,F,F,F,F,T,F,F,F
Which theatre and timings,F,F,F,T,F,F,F,F,F
1:30 for lunch,T,F,F,F,F,F,F,F,F
is paytm method is working now,F,F,F,F,F,F,F,F,T
jo bi aviable hai wo,F,F,F,F,F,F,F,F,F
"its for 2 or mire,  i asked for single ticket",F,F,F,F,F,T,F,F,F
actually i need an customer care email i'd if paytm,F,F,F,F,T,F,F,F,F
attipattu,F,F,F,F,F,T,F,F,F
Superfast trains,F,F,F,F,F,T,F,F,F
Book the phone for me,F,F,F,F,F,F,F,F,T
1gb data recharge of aircel,F,F,F,F,F,F,T,F,F
ahemdabad to chennai  flights 10/3/17,F,F,F,F,F,T,F,F,F
i'm having issues over sharing my location,T,T,F,F,T,T,F,F,F
hey can tickets be booked now ?,F,F,F,F,F,T,F,F,F
nexa showroom,F,F,F,F,T,F,F,F,F
jorabagan,T,F,F,F,T,F,F,F,F
cancel my wake up call,F,F,T,F,F,F,F,F,F
i didn't ask for tickets,F,F,F,F,F,T,F,F,F
Is there any bus or train facilities from Visakhapatnam to dananjodi (oddissa),F,F,F,F,F,T,F,F,F
get me reminder on basis of location,F,F,T,F,F,F,F,F,F
turn off,F,F,T,F,F,F,F,F,F
Is there any airtel to airtel offer going on??,F,F,F,F,F,F,T,F,F
can u help me out to connect the customer care 4 voda,F,F,F,F,F,F,T,F,F
matunga show morning timing,F,F,F,T,F,F,F,F,F
its my choice,F,F,F,F,F,F,F,T,F
pls send me reminder everyday,F,F,T,F,F,F,F,F,F
I am looking for train sealdah to ballia,F,F,F,F,F,T,F,F,F
"I wan to buy Samsung galaxy note edge tempered glass, is it available on???",F,F,F,F,F,F,F,F,T
Now Movies At Mg Club,F,F,F,T,F,F,F,F,F
any recharge offer?,F,F,F,F,F,F,T,F,F
sire,F,F,F,F,F,F,F,T,F
no not from this...,F,F,F,F,F,F,F,T,F
on login my uber app is opening,F,F,F,F,F,T,F,F,F
Please stop these reminder,F,F,T,F,F,F,F,F,F
wat shall i do,F,F,F,F,F,F,F,T,F
mujhe bsnl me220 ka ftt recharge karna hai,F,F,F,F,F,F,F,F,F
where is this adreess.. how much away from chandas wathoda tq. warud dist. amravati,F,F,F,F,T,T,F,F,F
date: 02-03-2017,T,T,T,T,F,T,F,F,F
Hi I m interested in booking table for 4 at Opa bar Andheri east,T,F,F,F,F,F,F,F,F
any offes on cab booking?,F,F,F,F,F,T,F,F,F
thankyou so much for reminding.	have a nice day,F,F,T,F,F,F,F,F,F
I need discounts in domestic flights,F,F,F,F,F,T,F,F,F
"one hour ??,",F,F,T,F,F,F,F,F,F
what name have u reserved d table,T,F,F,F,F,F,F,F,F
collect workshop submissions,F,F,T,F,F,F,F,F,F
What if I have no internet connection.will I get the reminder?,F,F,T,F,F,F,F,F,F
wat to know hathway office,F,F,F,F,T,F,F,F,F
pick up was done on time,F,T,F,F,F,F,F,F,F
ceiling fan not working,F,T,F,F,T,F,F,F,F
give me rates,F,F,F,T,F,T,F,F,F
"i want the one who can build column(pillar), construction work",F,F,F,F,T,F,F,F,F
thanks,F,F,F,F,F,F,F,T,F
😎😘😘😘😘😘😘💏💚💚,F,F,F,F,F,F,F,T,F
please set a reminder on every 20 to 25,F,F,T,F,F,F,F,F,F
I want to order food from,T,F,F,F,F,F,F,F,F
my ride is completed but yet it is showing confirmed,F,F,F,F,F,T,F,F,F
code is expired 	can you arrange new promocode for me,F,F,F,F,F,T,T,F,F
no no the one for which i have provided the details,F,F,F,F,F,F,F,F,F
hathway customet care ka no. do,F,F,F,F,T,F,F,F,F
any offer in vodafone postpaid,F,F,F,F,F,F,T,F,F
So plz get me the price of samsung S7 edge,F,F,F,F,F,F,F,F,T
i wanted to do the recharge on my mobile no but due to some reason it is not happening,F,F,F,F,F,F,T,F,F
"i would like to cancel my wake up call for fri, 03 march at 05:55 am { reminder_list: 687052, user_id: 1947446, task_name: wakeup, offset: 0, api_name: exotel }",F,F,T,F,F,F,F,F,F
Can u search for chinos??,F,F,F,F,F,F,F,F,T
kindly stop fr todayyy,F,F,T,F,F,F,F,F,F
not listed,F,F,F,F,F,F,F,T,F
md jameel,F,F,F,F,F,T,F,F,F
adhar card office near to me,F,F,F,F,T,F,F,F,F
in 2hrs,F,F,T,F,F,F,F,F,F
restaurants open after 1am,T,F,F,F,F,F,F,F,F
when it will arrive at new delhi,F,F,F,F,F,T,F,F,F
Can you check for flights from delhi to bangalore,F,F,F,F,F,T,F,F,F
i didn't recieve ny confirmation till now,T,T,F,T,F,T,F,F,F
We friends are planning to go goa in train so I wanna know about the expedture 3to4 days,F,F,F,F,F,T,F,F,F
give me 5 min,F,F,F,F,F,F,F,T,F
great job,F,F,F,F,F,F,F,T,F
what the fuck?,F,F,F,F,F,F,F,T,F
wann hv pizza,T,F,F,F,F,F,F,F,F
"i want to travel on 10march at 9:30 pm,to utter pradesh.",F,F,F,F,F,T,F,F,F
I am looking for Bangkok for 4days 3 nights please suggest me packages,F,F,F,F,F,T,F,F,F
in machiliatnam,T,T,F,T,T,T,F,F,F
please try and look again,F,F,F,F,F,F,F,T,F
Hey please set alarm 4 me,F,F,T,F,F,F,F,F,F
Any trouser also will do,F,F,F,F,F,F,F,F,T
hey can u set a reminder after every 30 min.,F,F,T,F,F,F,F,F,F
plz stop my medicen reminder on call,F,F,T,F,F,F,F,F,F
Not now pls remind me on 10th September,F,F,T,F,F,F,F,F,F
Train no 12135,F,F,F,F,F,T,F,F,F
any offers for recharge??,F,F,F,F,F,F,T,F,F
i m late,F,F,F,F,F,F,F,T,F
Can I purchase Jiofi online,F,F,F,F,F,F,F,F,T
please stop my wake up alarm nd water reminder,F,F,T,F,F,F,F,F,F
i want to know which movies is running in nagavalli ?,F,F,F,T,F,F,F,F,F
The amazon products available in my area pin,F,F,F,F,F,F,F,F,T
hey is there any pregnancy test centre nearby,F,F,F,F,T,F,F,F,F
delhi-chennai on 14th march indigo around 10:00 am amount ??,F,F,F,F,F,T,F,F,F
Fun cinema ticket counter opens at?,F,F,F,T,F,F,F,F,F
in which theatre i can see this movie,F,F,F,T,F,F,F,F,F
buhut marunga,F,F,F,F,F,F,F,F,T
hey i wanted to know whether carrying liquor i'm domestic flight is allowed or not,F,F,F,F,F,T,F,F,F
Nearest pnb atm,F,F,F,F,T,F,F,F,F
b grade,F,F,F,T,F,F,F,F,F
no sir i use mobiwiki,F,F,F,F,F,T,T,F,F
uttar pradesh,T,F,F,F,T,T,T,F,F
morning 5am every day but with very pleasant music.,F,F,T,F,F,F,F,F,F
kfc number,T,F,F,F,F,F,F,F,F
are there any offers on train tickets booking,F,F,F,F,F,T,F,F,F
Mujhe kolkata airtel postpaid data ka plans bata sakte hain?,F,F,F,F,F,F,T,F,F
Which brand?,F,F,F,F,F,F,F,F,T
sorry i looking for some fitness best gym,F,F,F,F,T,F,F,F,F
My scooty broke down,F,T,F,F,F,F,F,F,F
nearby parlour,F,F,F,F,T,F,F,F,F
cancel the reminders for pregnancy medicines,F,F,T,F,F,F,F,F,F
Lenovo store nearby,F,F,F,F,T,F,F,F,F
ok great .remind me at 1:30 to order plz.,F,F,T,F,F,F,F,F,F
mohit,F,F,F,F,F,F,F,T,F
Planning a trip in Chennai for 5days need an SUV best deal??,F,F,F,F,F,T,F,F,F
how to remove pubic hairs,F,F,F,F,F,F,F,F,T
at about 2 p.m,T,T,T,T,F,T,F,F,F
Reminders,F,F,T,F,F,F,F,F,F
Crocs best price,F,F,F,F,F,F,F,F,T
Can you please remind me one day before for meeting reminders,F,F,T,F,F,F,F,F,F
i just want to stop all alarm for few days,F,F,T,F,F,F,F,F,F
"rajahmundry dwarakamaayi #80-23-23 second street,jayasri sai institute college andhra pradesh",F,F,T,F,F,F,F,F,F
Is the iPhone 7 available in India?,F,F,F,F,F,F,F,F,T
can u keep a reminder,F,F,T,F,F,F,F,F,F
Computer services centre near me,F,T,F,F,F,F,F,F,F
of trichy,F,F,F,F,F,T,F,F,F
How can I reach srinagar (SINA) by train,F,F,F,F,F,T,F,F,F
anjai is my issue solvwd,F,F,F,F,F,F,F,T,F
kamadev me,F,F,F,F,T,F,F,F,F
is there any cashback offers on train tickets booking,F,F,F,F,F,T,F,F,F
by flight,F,F,F,F,F,T,F,F,F
Egg,T,F,F,F,F,F,F,F,F
"I want to deliver a cake at jaipur, its my friends birthday tomorrow",T,F,F,F,F,F,F,F,F
r u on fb,F,F,F,F,F,F,F,F,T
Check for My refund money?,F,F,F,F,F,F,T,F,F
do you knw one thng?,F,F,F,F,F,F,F,T,F
ye address,T,T,F,F,F,T,F,F,F
What is price of oppo neo 7,F,F,F,F,F,F,F,F,T
"Uber Cab for Central Station, Chennai tomorrow",F,F,F,F,F,T,F,F,F
hello naresh.......,F,F,F,F,F,F,F,T,F
please stop my all reminder. i will set new,F,F,T,F,F,F,F,F,F
where is my refund which i booked eariler,F,F,F,F,F,T,F,F,F
march month,F,F,T,F,F,F,T,F,F
can u search me a job,F,F,F,F,F,F,F,F,T
Please show me,F,F,T,F,F,F,F,F,F
near by restaurant,T,F,F,F,F,F,F,F,F
draw from my wallwt,F,F,F,F,F,F,F,T,F
Sex comedy movies,F,F,F,T,F,F,F,F,F
i don't need it,F,F,F,F,F,F,F,T,F
do you provide money transaction facility also ?,F,F,F,F,T,F,F,F,T
May I know the current status of Telangana express,F,F,F,F,F,T,F,F,F
ok thanku so much sir,F,F,F,F,F,F,F,T,F
i am waiting for your answer.,F,F,F,F,F,F,F,T,F
for mobile repaire,F,F,F,F,T,F,F,F,F
And offer code to pay bill for postpaid,F,F,F,F,F,F,T,F,F
already i have booked for today travel,F,F,F,F,F,T,F,F,F
Metro station??,F,F,F,F,F,T,F,F,F
what are new releases of this week,F,F,F,T,F,F,F,F,F
any refers code,F,F,F,F,F,T,T,F,F
navsari to ahmedabaad,F,F,F,F,F,T,F,F,F
Hi! You can stop reminders please,F,F,T,F,F,F,F,F,F
it's there above,F,F,F,F,F,F,F,T,F
need hotels in mumbai near kamathipura in budget of 500rs per night,F,F,F,F,F,T,F,F,F
Side bags for men,F,F,F,F,F,F,F,F,T
"and what about elyee cinema hall , jorhat 11 am",F,F,F,T,F,F,F,F,F
please remove this reminder,F,F,T,F,F,F,F,F,F
nhi,F,F,F,F,F,F,F,F,F
any promo for bill pay,F,F,F,F,F,F,T,F,F
Any recharge offer my number,F,F,F,F,F,F,T,F,F
pick up 12 hardutt rai chamaria road	drop shyam mandir kathgola,F,F,F,F,F,T,F,F,F
no thanks,F,F,F,F,F,F,F,T,F
Find nearest Allahabad bank branch,F,F,F,F,T,F,F,F,F
Any travels in kolli hills for tour,F,F,F,F,F,T,F,F,F
rtc,F,F,F,F,F,F,F,F,T
any offer?,F,F,F,F,F,F,F,T,F
aromatic mines. iip,F,F,F,F,F,F,F,F,T
Any free window seat,F,F,F,F,F,T,F,F,F
thank alot dear,F,F,F,F,F,F,F,T,F
i want you to remind me everyday and not just today,F,F,T,F,F,F,F,F,F
not fixed,F,F,F,F,F,F,F,T,F
yesss i'm free for haptik always,F,F,F,F,F,F,F,T,F
bakery?,T,F,F,F,F,F,F,F,F
goa to del,F,F,F,F,F,T,F,F,F
specs shop,F,F,F,F,F,F,F,F,T
you set up alarm today at around 4 am.. can you change that to 6 30 am?,F,F,T,F,F,F,F,F,F
how are you mam good evening,F,F,F,F,F,F,F,T,F
on same no.,T,T,T,T,F,T,T,F,F
is there any offer on recharge ???,F,F,F,F,F,F,T,F,F
address of tiger trail?,F,F,F,F,F,T,F,F,F
nah. thanks a lot.,F,F,F,F,F,F,F,T,F
after 30 min,F,F,T,F,F,F,F,F,F
What r d products,F,F,F,F,F,F,F,F,T
Remind me today 11am solve kishor pethe ATM issue,F,F,T,F,F,F,F,F,F
can u give me more health tips related to drinking water,F,F,T,F,F,F,F,F,F
Remind me to call Dhiraj and Archana late afternoon,F,F,T,F,F,F,F,F,F
"		i would like to cancel my drink water reminder reminder for everyday at every 4 hours from 10:00 am to 8:00 pm. { reminder_list: 537971, user_id: 1929056, task_name: drink_water, offset: 0, api_name: exotel }",F,F,T,F,F,F,F,F,F
i need a driver to drive my car.tonight.can you search a driver supply centre for me?,F,T,F,F,F,F,F,F,F
i'll let you know,F,F,F,F,F,F,F,T,F
did u receive any calls or mails,F,F,T,F,F,F,F,F,F
yed,F,F,F,F,F,F,F,T,F
Punjabi movies,F,F,F,T,F,F,F,F,F
i want to go in silvassa,F,F,F,F,F,T,F,F,F
i didn't get a call.,F,T,T,F,F,F,F,F,F
no other charges na,F,F,T,F,F,F,F,F,F
I am looking for ac sleeper,F,F,F,F,F,T,F,F,F
nearby petrol pump,F,F,F,F,T,F,F,F,F
Memory card,F,F,F,F,F,F,F,F,T
oops,F,F,F,F,F,F,F,T,F
when the first bus is available from narasapur to eluru,F,F,F,F,F,T,F,F,F
cmon man this is unacceptable,F,F,F,F,F,F,F,T,F
but how much discount???,F,F,F,F,F,T,F,F,F
how mach salary for infocis company per month,F,F,F,F,F,F,F,F,T
tomorrow for jhanmabhoomi from secunderabad to vishakhapatnam,F,F,F,F,F,T,F,F,F
at 8.30,T,F,T,F,F,F,F,F,F
I want to buy a train ticket,F,F,F,F,F,T,F,F,F
cash deposit machine,F,F,F,F,T,F,F,F,F
Mac book or hp or dell which one is bttr in range of 5000p,F,F,F,F,F,F,F,F,T
okay i wanna pay though haptic wallet,F,F,F,T,F,T,T,F,F
beautician,F,T,F,F,F,F,F,F,F
नमस्कार,F,F,F,F,F,F,F,F,F
yes go with axis bank,F,F,F,F,F,T,T,F,F
"already i have set a reminder, but i haven't received yet",F,F,T,F,F,F,F,F,F
"		i would like to cancel my drink water reminder reminder for sat, 04 march at every 1 hour from 10:00 am to 8:00 pm. { reminder_list: 707623-707624-707625-707626-707627-707628, user_id: 1982531, task_name: drink_water, offset: 0, api_name: exotel }",F,F,T,F,F,F,F,F,F
stop the remainder,F,F,T,F,F,F,F,F,F
Hakka noddle and veg mancho soup,T,F,F,F,F,F,F,F,F
i want to stop the morning 7am alarm..,F,F,T,F,F,F,F,F,F
where is mohiy,F,F,F,F,F,F,F,T,F
book tickets for logan,F,F,F,T,F,F,F,F,F
please let me know nearby adhaar card centres,F,F,F,F,T,F,F,F,F
phagwara,T,F,F,T,T,T,F,F,F
u know in pune swargate is only one bus stand ok,F,F,F,F,F,T,F,F,F
i m not able to select all reminders here,F,F,T,F,F,F,F,F,F
"i would like to cancel my wake up call for wed, 01 march at 05:15 am { reminder_list: 665196, user_id: 1467341, task_name: wakeup, offset: 0, api_name: exotel }",F,F,T,F,F,F,F,F,F
tats is,F,F,F,F,F,F,F,T,F
pls remind me tomorrow for credit card bill payment,F,F,T,F,F,F,F,F,F
jolly llb 2,F,F,F,T,F,F,F,F,F
i want to make a diet schedule,F,F,T,F,F,F,F,F,F
i cannot go to goa dirctly?,F,F,F,F,F,T,F,F,F
can u help me in looking in for a flat of 1 bhk semi or fully fursnished,F,F,F,F,F,T,F,F,F
Can u list down the movies that will be on raghulila mall at vashi new mumbai,F,F,F,T,F,F,F,F,F
I want burger coke fried chicken piece in my location fast,T,F,F,F,F,F,F,F,F
Syndicate atm,F,F,F,F,T,F,F,F,F
I want to go goa.so can u check the tickets are available on 12th Oct pls,F,F,F,F,F,T,F,F,F
Hiii....tell me some critically acclaimed movies of 2016,F,F,F,T,F,F,F,F,F
I think it would be better if I go with train,F,F,F,F,F,T,F,F,F
Ashoka theater chikkabanavara,F,F,F,T,F,F,F,F,F
can you set me a reminder,F,F,T,F,F,F,F,F,F
international,F,F,F,F,F,T,F,F,F
review pls,F,F,F,F,F,F,F,T,F
can you look up for a fare,F,F,F,F,F,T,F,F,F
I need burger,T,F,F,F,F,F,F,F,F
price of the passes,F,F,F,T,F,F,F,F,F
how are the prices,T,F,F,T,T,T,F,F,F
some south indian veg,T,F,F,F,F,F,F,F,F
Pls book 2 tickets from Jaipur to delhi on 28th sep for indigo flight at 3.55 pm,F,F,F,F,F,T,F,F,F
i want free home delivery,T,F,F,F,F,F,F,F,F
any offer for it,F,F,F,F,F,T,T,F,F
Last day night timing of Volvo buses Chandigarh to delhi,F,F,F,F,F,T,F,F,F
cancel booking,F,F,F,F,F,T,F,F,F
how can I purchase jiofi and cost ?,F,F,F,F,F,F,F,F,T
trains to baroda timings,F,F,F,F,F,T,F,F,F
please proceed with the cancellation,F,F,F,F,F,T,F,F,F
"I want to order from Arsalan.{product_id:20797,product_name:Arsalan,api_id:,api_name:zomato}{carousel_cta}",T,F,F,F,F,F,F,F,F
please book me tickets,F,F,F,T,F,T,F,F,F
"Hay, can u remind me to call prof Bijwe on tomorrow 9:30 am",F,F,T,F,F,F,F,F,F
I want to buy archery bow and arrows,F,F,F,F,F,F,F,F,T
pune 2 nagpur,F,F,F,F,F,T,F,F,F
I just wanted to knw the cost of airtickets in november any date from mumbai to rajkot,F,F,F,F,F,T,F,F,F
what is beer,F,F,F,F,F,F,F,T,F
Can you get me best mobile under 20k,F,F,F,F,F,F,F,F,T
"as i have checked, the cancellation charges are rs 2500 and you will get refund of rs 3446 approximately for the pnr - e7eywv.		proceed for cancellation of this",F,F,F,F,F,T,F,F,F
im saying local.train,F,F,F,F,F,T,F,F,F
thank u dear,F,F,F,F,F,F,F,T,F
i haven't got any calls till now!!,F,F,T,F,F,F,F,F,F
i wekeup,F,F,T,F,F,F,F,F,F
Punjab national Bank ATM Please,F,F,F,F,T,F,F,F,F
Want to buy some cheap  but certified earphones.,F,F,F,F,F,F,F,F,T
"		i would like to cancel my drink water reminder reminder for everyday at every 1 hour from 10:00 am to 8:00 pm. { reminder_list: 506078, user_id: 1057397, task_name: drink_water, offset: 0, api_name: exotel }",F,F,T,F,F,F,F,F,F
logan this weekend,F,F,F,T,F,F,F,F,F
i'll let you knw,F,F,F,F,F,F,F,T,F
how far is airport from my location,F,F,F,F,T,F,F,F,F
she is working at haptik,F,F,F,F,F,F,F,F,T
why aren't u call me?,F,F,T,F,F,F,F,F,F
one train ticket purchase from you 17/2/17 that ticket i had censale but still my credit card not received today i have received bill my credit card statement so kindly request u that amount rs 1224/ payment should be reversible immediately,F,F,F,F,F,T,F,F,F
i stay in padmanabh nagar,T,F,F,F,T,F,F,F,F
Central bank in ahmedabad,F,F,F,F,T,F,F,F,F
Sofa spa,F,F,F,F,T,F,F,F,F
3/4/2017,F,F,T,F,F,T,F,F,F
absolute barbecue t nagar price,T,F,F,F,F,F,F,F,F
what shall i do,F,F,F,F,F,F,F,T,F
that's it for time being,F,F,F,F,F,F,F,T,F
i want to set up wake up call for my friend,F,F,T,F,F,F,F,F,F
Remind me to book tickets on Saturday morning at 10 am.,F,F,T,F,F,F,F,F,F
i just want to check my budget for travel,F,F,F,F,F,T,F,F,F
please remove all my alerts.,F,F,T,F,F,F,F,F,F
buddy,F,F,F,F,F,F,F,T,F
state bank atm,F,F,F,F,T,F,F,F,F
"Hey, I need to make a table reservation.{task}",T,F,F,F,F,F,F,F,F
lorry owners association petrol pump s,F,F,F,F,T,F,F,F,F
can u pl let me know nearby mac donalds or kfc,T,F,F,F,T,F,F,F,F
"		i would like to cancel my drink water reminder reminder for everyday at every 2 hours from 10:00 am to 8:00 pm. { reminder_list: 686313, user_id: 1977806, task_name: drink_water, offset: 0, api_name: exotel }",F,F,T,F,F,F,F,F,F
Printed shirts,F,F,F,F,F,F,F,F,T
is it stopped now?,F,F,T,F,F,F,F,F,F
sr nagar,F,F,F,F,F,T,F,F,F
for cab riding same account neccesarry ??,F,F,F,F,F,T,F,F,F
looking for budget stay at guhagar on 11th and 12th march 2017 night,F,F,F,F,F,T,F,F,F
which is the latest movie,F,F,F,T,F,F,F,F,F
Plz check the status of this train...,F,F,F,F,F,T,F,F,F
h r y,F,F,F,F,F,F,F,T,F
Hi can u remind me when  nikka zaildar film realease,F,F,F,T,F,F,F,F,F
"		i would like to cancel my drink water reminder reminder for everyday at every 1 hour from 12:00 pm to 11:00 pm. { reminder_list: 622941, user_id: 1958781, task_name: drink_water, offset: 0, api_name: exotel }",F,F,T,F,F,F,F,F,F
are bhai tum aadmi ho ya robot,F,F,F,F,F,F,F,F,F
Can we book cab through haptik,F,F,F,F,F,T,F,F,F
plss remind me i want to sleep at 9:10pm,F,F,T,F,F,F,F,F,F
wat would be the charges,F,T,F,T,F,T,F,F,F
navigation,F,F,F,F,T,F,F,F,F
I request my reminder to remind me Bell AmiGo,F,F,T,F,F,F,F,F,F
is it for international also,F,F,F,F,F,T,F,F,F
hi i want to know nearest bag chain repair shop,F,F,F,F,T,F,F,F,F
mahesh reminder should be 11:50am not pm,F,F,T,F,F,F,F,F,F
May i know the train ticket with the price,F,F,F,F,F,T,F,F,F
Triventram rajdhni express on 9th november,F,F,F,F,F,T,F,F,F
Movie Ticket?,F,F,F,T,F,F,F,F,F
hws u,F,F,F,F,F,F,F,T,F
tomorrow i planing sambalpur. which trains available?,F,F,F,F,F,T,F,F,F
i need swimming pool centres,F,F,F,F,T,F,F,F,F
can u tell me d venue of youtube fanfest,F,F,F,F,T,F,F,F,F
want to book show of commando 2 movie,F,F,F,T,F,F,F,F,F
wake up call?,F,F,T,F,F,F,F,F,F
i was see,F,F,F,F,F,F,F,T,F
unable to recharge,F,F,F,F,F,F,T,F,F
how do i logout of haptic from this mobile,F,F,F,F,F,F,F,T,F
i want to go to biology,F,F,F,F,F,F,F,F,T
logan 12 30 pm satyam chennai,F,F,F,T,F,F,F,F,F
Can you tell me latest paytm or free charge code to recharge prepaid number,F,F,F,F,F,F,T,F,F
help in my study,F,F,F,F,F,F,F,F,T
i want flour,F,F,F,F,F,F,F,F,T
For sleeper,F,F,F,F,F,T,F,F,F
South Telugu movie new updates,F,F,F,T,F,F,F,F,F
yes for sure. thanks for assisting me. you are good. and i will be waiting for the response from you and the company about my question.,F,F,F,F,F,F,F,T,F
plz check,F,F,F,F,F,F,F,T,F
to bahrain,F,F,F,F,F,T,F,F,F
need bus ticket to ananthapuram,F,F,F,F,F,T,F,F,F
